cont_id,distance,relationship,setting,location_multi,location_fine_multi
1910,Pyshical contact,School/college mate,indoor,Home,Home
1911,Pyshical contact,Other,indoor,Home,Home
1912,Pyshical contact,Other,indoor,School,School
1913,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
1914,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1915,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1916,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1917,More than 2 meters,Friend or acquaintance,indoor,Home,Home
1918,Between 1 and 2 meters,Coworker,indoor,Work,Work
1919,Between 1 and 2 meters,Coworker,indoor,Work,Work
1920,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1921,Between 1 and 2 meters,Coworker,indoor,Work,Work
1922,Between 1 and 2 meters,Coworker,indoor,Work,Work
1923,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1924,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1925,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
1926,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1927,Between 1 and 2 meters,Coworker,indoor,Home,Home
1928,Between 1 and 2 meters,Coworker,indoor,Home,Home
1929,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
1930,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
1931,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
1932,Between 1 and 2 meters,Coworker,indoor,Work,Work
1933,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
1934,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
1935,Between 1 and 2 meters,Coworker,indoor,Work,Work
1936,Between 1 and 2 meters,Friend or acquaintance,outdoor,Other,Otheroutdoor
1937,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1938,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1939,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
1940,Between 1 and 2 meters,Coworker,indoor,Home,Home
1941,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1942,Between 1 and 2 meters,Coworker,indoor,Home,Home
1943,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
1944,Between 1 and 2 meters,Coworker,indoor,Home,Home
1945,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1946,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1947,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1948,Between 1 and 2 meters,Coworker,indoor,Home,Home
1949,Between 1 and 2 meters,Other,outdoor,Leisure,Restaurant
1950,Between 1 and 2 meters,Coworker,indoor,Home,Home
1951,Between 1 and 2 meters,Coworker,indoor,Home,Home
1952,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1953,Less than 1 meter,Non-cohabitant relative/family member,indoor,Other,Otherindoor
1954,Pyshical contact,Friend or acquaintance,indoor,Home,Home
1955,Pyshical contact,Friend or acquaintance,indoor,Home,Home
1956,Pyshical contact,Friend or acquaintance,indoor,Home,Home
1957,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1958,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
1959,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1960,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1961,Pyshical contact,Other,indoor,School,School
1962,Pyshical contact,Other,indoor,Home,Home
1963,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
1964,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1965,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1966,Less than 1 meter,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
1967,Less than 1 meter,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
1968,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1969,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1970,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1971,Between 1 and 2 meters,Coworker,indoor,Home,Home
1972,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1973,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1974,More than 2 meters,Other,indoor,Leisure,Homeguest
1975,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1976,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1977,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1978,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
1979,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1980,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
1981,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1982,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
1983,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
1984,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1985,Pyshical contact,Friend or acquaintance,indoor,Other,Shopping
1986,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
1987,Less than 1 meter,Friend or acquaintance,indoor,Other,Shopping
1988,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1989,More than 2 meters,Other,indoor,Leisure,Restaurant
1990,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1991,More than 2 meters,Coworker,indoor,Work,Work
1992,More than 2 meters,Other,indoor,Leisure,Restaurant
1993,,School/college mate,outdoor,Other,Otheroutdoor
1994,,Non-cohabitant relative/family member,outdoor,Leisure,Homeguest
1995,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
1996,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
1997,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1998,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
1999,Pyshical contact,Friend or acquaintance,indoor,Home,Home
2000,Pyshical contact,School/college mate,indoor,Home,Home
2001,Less than 1 meter,School/college mate,indoor,Home,Home
2002,Pyshical contact,School/college mate,indoor,Home,Home
2003,Less than 1 meter,School/college mate,indoor,Home,Home
2004,Less than 1 meter,School/college mate,indoor,Home,Home
2005,Less than 1 meter,School/college mate,indoor,Home,Home
2006,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2007,Pyshical contact,School/college mate,indoor,Home,Home
2008,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2009,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2010,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
2011,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2012,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2013,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2014,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Shopping
2015,Pyshical contact,School/college mate,indoor,School,School
2016,More than 2 meters,School/college mate,indoor,School,School
2017,Less than 1 meter,School/college mate,indoor,School,School
2018,Pyshical contact,School/college mate,indoor,School,School
2019,Pyshical contact,School/college mate,indoor,School,School
2020,Pyshical contact,Friend or acquaintance,outdoor,Leisure,Restaurant
2021,Pyshical contact,Non-cohabitant relative/family member,indoor,Transport,Transport
2022,Less than 1 meter,Other,outdoor,Leisure,Restaurant
2023,More than 2 meters,Other,indoor,Other,Shopping
2024,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Shopping
2025,Between 1 and 2 meters,Other,indoor,School,School
2026,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2027,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Shopping
2028,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2029,More than 2 meters,Other,outdoor,Leisure,Restaurant
2030,Between 1 and 2 meters,Other,indoor,Other,Shopping
2031,Between 1 and 2 meters,School/college mate,indoor,School,School
2032,Between 1 and 2 meters,School/college mate,indoor,School,School
2033,Pyshical contact,School/college mate,indoor,Home,Home
2034,Pyshical contact,School/college mate,indoor,Home,Home
2035,Pyshical contact,School/college mate,indoor,Home,Home
2036,Between 1 and 2 meters,Other,outdoor,Leisure,Restaurant
2037,Pyshical contact,Other,indoor,Home,Home
2038,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2039,Pyshical contact,Other,indoor,Home,Home
2040,Pyshical contact,Other,indoor,Home,Home
2041,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2042,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2043,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2044,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2045,Less than 1 meter,School/college mate,indoor,School,School
2046,Less than 1 meter,School/college mate,indoor,School,School
2047,Less than 1 meter,School/college mate,indoor,School,School
2048,Less than 1 meter,School/college mate,indoor,School,School
2049,Less than 1 meter,School/college mate,indoor,School,School
2050,Less than 1 meter,School/college mate,indoor,School,School
2051,Less than 1 meter,School/college mate,indoor,School,School
2052,Less than 1 meter,School/college mate,indoor,School,School
2053,Less than 1 meter,School/college mate,indoor,School,School
2054,Pyshical contact,School/college mate,indoor,School,School
2055,Pyshical contact,School/college mate,indoor,School,School
2056,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2057,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2058,Less than 1 meter,Cohabitant,outdoor,Other,Otheroutdoor
2059,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2060,More than 2 meters,Cohabitant,outdoor,Home,Cohabitant
2061,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2062,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2063,Pyshical contact,Friend or acquaintance,indoor,Home,Home
2064,Pyshical contact,School/college mate,outdoor,School,School
2065,Pyshical contact,School/college mate,outdoor,School,School
2066,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2067,Pyshical contact,Other,indoor,Home,Home
2068,Between 1 and 2 meters,Other,indoor,School,School
2069,Between 1 and 2 meters,Other,outdoor,Home,Home
2070,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2071,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2072,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
2073,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
2074,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2075,,School/college mate,indoor,School,School
2076,Less than 1 meter,School/college mate,indoor,School,School
2077,,School/college mate,indoor,School,School
2078,Pyshical contact,Coworker,indoor,Work,Work
2079,Pyshical contact,Coworker,indoor,Work,Work
2080,,Other,indoor,Other,Otherindoor
2081,,Other,indoor,Other,Otherindoor
2082,Less than 1 meter,Coworker,indoor,Work,Work
2083,,Other,indoor,Other,Otherindoor
2084,,Other,indoor,Other,Otherindoor
2085,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2086,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2087,,Other,indoor,Other,Otherindoor
2088,Less than 1 meter,Other,indoor,Home,Home
2089,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2090,Between 1 and 2 meters,Other,indoor,Other,Shopping
2091,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2092,Pyshical contact,Cohabitant,indoor,Home,Home
2093,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2094,,Other,indoor,Other,Otherindoor
2095,Pyshical contact,Other,indoor,Other,Otherindoor
2096,Between 1 and 2 meters,Other,indoor,Other,Shopping
2097,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2098,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2099,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
2100,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
2101,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2102,Between 1 and 2 meters,Coworker,indoor,Work,Work
2103,Between 1 and 2 meters,Coworker,indoor,Work,Work
2104,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2105,More than 2 meters,Cohabitant,indoor,Home,Home
2106,Pyshical contact,Coworker,indoor,Work,Work
2107,Pyshical contact,Coworker,indoor,Work,Work
2108,Pyshical contact,Friend or acquaintance,indoor,Work,Work
2109,Between 1 and 2 meters,Coworker,indoor,Other,Otherindoor
2110,Between 1 and 2 meters,Coworker,indoor,Work,Work
2111,Between 1 and 2 meters,Other,indoor,Other,Shopping
2112,Between 1 and 2 meters,Coworker,outdoor,Other,Otheroutdoor
2113,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2114,Between 1 and 2 meters,Other,indoor,Other,Shopping
2115,Between 1 and 2 meters,Coworker,indoor,Work,Work
2116,Between 1 and 2 meters,Coworker,indoor,Work,Work
2117,Pyshical contact,Coworker,indoor,Home,Home
2118,Between 1 and 2 meters,Coworker,indoor,Home,Home
2119,Between 1 and 2 meters,Coworker,indoor,Home,Home
2120,Between 1 and 2 meters,Coworker,indoor,Work,Work
2121,Between 1 and 2 meters,Coworker,indoor,Home,Home
2122,Between 1 and 2 meters,Coworker,indoor,Home,Home
2123,Between 1 and 2 meters,Coworker,indoor,Work,Work
2124,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2125,Between 1 and 2 meters,Coworker,indoor,Home,Home
2126,Between 1 and 2 meters,Coworker,indoor,Work,Work
2127,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2128,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2129,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
2130,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2131,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
2132,Pyshical contact,Friend or acquaintance,outdoor,Leisure,Leisure
2133,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
2134,Between 1 and 2 meters,Friend or acquaintance,indoor,Leisure,Leisure
2135,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2136,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
2137,Less than 1 meter,School/college mate,indoor,Home,Home
2138,Less than 1 meter,School/college mate,indoor,Home,Home
2139,Less than 1 meter,School/college mate,indoor,Home,Home
2140,Less than 1 meter,School/college mate,indoor,Home,Home
2141,Less than 1 meter,School/college mate,indoor,Home,Home
2142,Less than 1 meter,School/college mate,indoor,Home,Home
2143,Less than 1 meter,School/college mate,indoor,Home,Home
2144,Less than 1 meter,School/college mate,indoor,Home,Home
2145,Less than 1 meter,School/college mate,indoor,Home,Home
2146,Less than 1 meter,School/college mate,indoor,Home,Home
2147,Less than 1 meter,School/college mate,indoor,Home,Home
2148,Less than 1 meter,School/college mate,indoor,Home,Home
2149,Less than 1 meter,School/college mate,indoor,Home,Home
2150,Less than 1 meter,School/college mate,indoor,Home,Home
2151,Less than 1 meter,School/college mate,indoor,Home,Home
2152,Less than 1 meter,School/college mate,indoor,Home,Home
2153,Less than 1 meter,School/college mate,indoor,Home,Home
2154,Less than 1 meter,School/college mate,indoor,Home,Home
2155,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2156,Between 1 and 2 meters,Other,indoor,Home,Home
2157,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2158,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2159,Between 1 and 2 meters,Other,indoor,Home,Home
2160,Between 1 and 2 meters,Coworker,outdoor,Work,Work
2161,Between 1 and 2 meters,Friend or acquaintance,outdoor,Leisure,Leisure
2162,Between 1 and 2 meters,Other,outdoor,Work,Work
2163,Between 1 and 2 meters,Friend or acquaintance,outdoor,Home,Home
2164,Pyshical contact,Cohabitant,outdoor,Leisure,Leisure
2165,Between 1 and 2 meters,School/college mate,indoor,School,School
2166,Pyshical contact,School/college mate,indoor,School,School
2167,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2168,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2169,Pyshical contact,School/college mate,indoor,School,School
2170,Between 1 and 2 meters,Friend or acquaintance,indoor,Transport,Transport
2171,,School/college mate,indoor,School,School
2172,Pyshical contact,School/college mate,indoor,School,School
2173,Pyshical contact,Friend or acquaintance,outdoor,Leisure,Restaurant
2174,Pyshical contact,Cohabitant,indoor,Leisure,Homeguest
2175,Between 1 and 2 meters,Other,indoor,Other,Shopping
2176,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
2177,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
2178,Between 1 and 2 meters,Cohabitant,outdoor,Leisure,Homeguest
2179,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
2180,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
2181,Between 1 and 2 meters,Cohabitant,outdoor,Leisure,Homeguest
2182,Between 1 and 2 meters,Coworker,indoor,Work,Work
2183,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
2184,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
2185,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2186,Between 1 and 2 meters,Coworker,indoor,Work,Work
2187,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
2188,Between 1 and 2 meters,Coworker,indoor,Work,Work
2189,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
2190,Between 1 and 2 meters,Coworker,indoor,Work,Work
2191,Between 1 and 2 meters,Coworker,indoor,Work,Work
2192,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2193,Between 1 and 2 meters,Coworker,indoor,Work,Work
2194,Between 1 and 2 meters,Coworker,indoor,Work,Work
2195,Less than 1 meter,Cohabitant,indoor,Home,Home
2196,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2197,Pyshical contact,Friend or acquaintance,indoor,Home,Home
2198,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
2199,Pyshical contact,School/college mate,outdoor,Home,Home
2200,Pyshical contact,School/college mate,indoor,Home,Home
2201,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2202,,Other,indoor,Home,Home
2203,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2204,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2205,Between 1 and 2 meters,Other,indoor,Other,Shopping
2206,Less than 1 meter,Friend or acquaintance,outdoor,Work,Work
2207,Between 1 and 2 meters,Coworker,indoor,Work,Work
2208,Less than 1 meter,Coworker,outdoor,Leisure,Restaurant
2209,Less than 1 meter,Coworker,indoor,Transport,Transport
2210,Less than 1 meter,Coworker,indoor,Work,Work
2211,Less than 1 meter,Coworker,indoor,Work,Work
2212,Between 1 and 2 meters,Other,outdoor,Leisure,Restaurant
2213,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2214,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2215,Pyshical contact,Cohabitant,indoor,Home,Home
2216,Pyshical contact,Cohabitant,indoor,Home,Home
2217,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
2218,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2219,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
2220,Pyshical contact,Cohabitant,indoor,Home,Home
2221,Pyshical contact,Friend or acquaintance,indoor,Home,Home
2222,Between 1 and 2 meters,Coworker,indoor,Work,Work
2223,Between 1 and 2 meters,Coworker,indoor,Work,Work
2224,Between 1 and 2 meters,Coworker,indoor,Work,Work
2225,Between 1 and 2 meters,Coworker,indoor,Work,Work
2226,Between 1 and 2 meters,Coworker,indoor,Work,Work
2227,Pyshical contact,Coworker,outdoor,Home,Home
2228,Pyshical contact,Coworker,indoor,Work,Work
